Name,DexOrder,SpeciesTag,SpeciesName,SpeciesTitle,AnatomyConcept,Diet,SocialBehavior,Temperament,HabitatBiomeTag,ActivityCycleTag,PrimaryElement,ElementalAffinities,Role,BaseMaxHealth,BaseAttackPower,BaseDefensePower,BaseStamina,BaseWalkSpeed,BaseRunSpeed,CaptureDifficultyModifier,WorkSuitabilityLevels,WorkSuitabilityTags,PassiveTraitTags,ActiveSkillTags,ActiveSkillElementTags,ActiveSkillCooldowns,ActiveSkillDamageMultipliers,ActiveSkillTelegraphs,PartnerSkillTag,MountedWeaponTag,DropItemTags,DropItemQuantities,ParentSpeciesA,ParentSpeciesB
MasterEcho_188_ShadowPhoenix,188,Echo.ShadowPhoenix,ShadowPhoenix,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around shadowphoenix ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Nocturnal,Glacial,"(Glacial,Neutral)",Combat,3441.0,56.1,45.3,232.8,284.0,411.8,1.33,"(0,0,0,0,1,0,0,0,1,0,0,0)","(Work.Building,Work.Generator)","(Trait.Sturdy,Trait.Mythic)","(Skill.ShadowPhoenix.Signature,Skill.ShadowPhoenix.Utility,Skill.ShadowPhoenix.Ultimate)","(Element.Glacial,Element.Neutral,Element.Glacial)","(3.5,9.8,24.0)","(1.13,1.47,2.26)","(0.2,0.65,0.9)",Partner.ShadowPhoenix,MountWeapon.ShadowPhoenix,"(Item.Meat,Item.Fiber,Item.GlacialOrgan)","(3,5,1)",,
MasterEcho_189_MagmaHydra,189,Echo.MagmaHydra,MagmaHydra,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around magmahydra ecological silhouette; not a palette variant.,Omnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Volt,"(Volt,Astra)",Combat,3468.6,56.2,45.5,233.4,180.0,261.0,1.33,"(0,0,0,0,0,2,0,0,0,0,0,2)","(Work.Cooling,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.MagmaHydra.Signature,Skill.MagmaHydra.Utility,Skill.MagmaHydra.Ultimate)","(Element.Volt,Element.Astra,Element.Volt)","(4.0,5.0,12.0)","(1.13,1.47,2.26)","(0.25,0.45,1.05)",Partner.MagmaHydra,MountWeapon.MagmaHydra,"(Item.Meat,Item.Fiber,Item.VoltOrgan)","(1,6,2)",,
MasterEcho_190_CrystalYeti,190,Echo.CrystalYeti,CrystalYeti,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around crystalyeti ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Crepscular,Abyssal,"(Abyssal,Neutral)",Combat,3496.4,56.4,45.6,234.0,193.0,279.8,1.33,"(0,0,3,0,0,0,3,0,0,0,0,0)","(Work.Farming,Work.Crafting)","(Trait.Sturdy,Trait.Mythic)","(Skill.CrystalYeti.Signature,Skill.CrystalYeti.Utility,Skill.CrystalYeti.Ultimate)","(Element.Abyssal,Element.Neutral,Element.Abyssal)","(2.0,5.8,13.5)","(1.13,1.48,2.26)","(0.3,0.55,1.2)",Partner.CrystalYeti,MountWeapon.CrystalYeti,"(Item.Meat,Item.Fiber,Item.AbyssalOrgan)","(2,2,1)",,
MasterEcho_191_PlasmaWolf,191,Echo.PlasmaWolf,PlasmaWolf,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around plasmawolf ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Torrent,"(Torrent,Astra)",Combat,3524.2,56.6,45.7,234.6,206.0,298.7,1.33,"(0,0,0,0,0,4,0,4,0,0,0,0)","(Work.Cooling,Work.Transport)","(Trait.Sturdy,Trait.Mythic)","(Skill.PlasmaWolf.Signature,Skill.PlasmaWolf.Utility,Skill.PlasmaWolf.Ultimate)","(Element.Torrent,Element.Astra,Element.Torrent)","(2.5,6.6,15.0)","(1.13,1.48,2.27)","(0.35,0.65,1.35)",Partner.PlasmaWolf,MountWeapon.PlasmaWolf,"(Item.Meat,Item.Fiber,Item.TorrentOrgan)","(3,3,2)",,
MasterEcho_192_VoidWyrm,192,Echo.VoidWyrm,VoidWyrm,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around voidwyrm ecological silhouette; not a palette variant.,Omnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Nocturnal,Solar,"(Solar,Neutral)",Combat,3552.2,56.7,45.9,235.2,219.0,317.6,1.33,"(0,0,0,0,0,0,0,0,1,0,0,0)",(Work.Generator),"(Trait.Sturdy,Trait.Mythic)","(Skill.VoidWyrm.Signature,Skill.VoidWyrm.Utility,Skill.VoidWyrm.Ultimate)","(Element.Solar,Element.Neutral,Element.Solar)","(3.0,7.4,16.5)","(1.13,1.48,2.27)","(0.2,0.45,0.9)",Partner.VoidWyrm,MountWeapon.VoidWyrm,"(Item.Meat,Item.Fiber,Item.SolarOrgan)","(1,4,1)",,
MasterEcho_193_MudBehemoth,193,Echo.MudBehemoth,MudBehemoth,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around mudbehemoth ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Geo,"(Geo,Astra)",Combat,3580.2,56.9,46.0,235.8,232.0,336.4,1.34,"(0,0,0,0,0,0,0,0,0,2,0,2)","(Work.Medicine,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.MudBehemoth.Signature,Skill.MudBehemoth.Utility,Skill.MudBehemoth.Ultimate)","(Element.Geo,Element.Astra,Element.Geo)","(3.5,8.2,18.0)","(1.14,1.48,2.27)","(0.25,0.55,1.05)",Partner.MudBehemoth,MountWeapon.MudBehemoth,"(Item.Meat,Item.Fiber,Item.GeoOrgan)","(2,5,2)",,
MasterEcho_194_SolarMantis,194,Echo.SolarMantis,SolarMantis,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around solarmantis ecological silhouette; not a palette variant.,Carnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Crepscular,Glacial,"(Glacial,Neutral)",Combat,3608.4,57.0,46.2,236.4,245.0,355.2,1.34,"(0,0,3,0,0,0,0,0,0,0,3,0)","(Work.Farming,Work.Watering)","(Trait.Sturdy,Trait.Mythic)","(Skill.SolarMantis.Signature,Skill.SolarMantis.Utility,Skill.SolarMantis.Ultimate)","(Element.Glacial,Element.Neutral,Element.Glacial)","(4.0,9.0,19.5)","(1.14,1.49,2.28)","(0.3,0.65,1.2)",Partner.SolarMantis,MountWeapon.SolarMantis,"(Item.Meat,Item.Fiber,Item.GlacialOrgan)","(3,6,1)",,
MasterEcho_195_GlacialGolem,195,Echo.GlacialGolem,GlacialGolem,FusionOffspring HybridSolitary,Original fusionoffspring anatomy built around glacialgolem ecological silhouette; not a palette variant.,Omnivore,HybridSolitary,Territorial,Biome.DawnMeadows,Activity.Diurnal,Volt,"(Volt,Astra)",Combat,3636.7,57.2,46.3,237.0,258.0,374.1,1.34,"(0,0,0,0,0,4,0,0,0,0,0,4)","(Work.Cooling,Work.Handiwork)","(Trait.Sturdy,Trait.Mythic)","(Skill.GlacialGolem.Signature,Skill.GlacialGolem.Utility,Skill.GlacialGolem.Ultimate)","(Element.Volt,Element.Astra,Element.Volt)","(2.0,9.8,21.0)","(1.14,1.49,2.28)","(0.35,0.45,1.35)",Partner.GlacialGolem,MountWeapon.GlacialGolem,"(Item.Meat,Item.Fiber,Item.VoltOrgan)","(1,2,2)",,
MasterEcho_196_SolarixAlpha,196,Echo.SolarixAlpha,SolarixAlpha,CelestialOverlords RaidSovereign,Original celestialoverlords anatomy built around solarixalpha ecological silhouette; not a palette variant.,Carnivore,RaidSovereign,Territorial,Biome.DawnMeadows,Activity.Nocturnal,Solar,"(Solar,Astra)",Combat,45000,86.9,61.2,237.6,271.0,392.9,1.34,"(0,2,0,0,0,0,0,0,0,2,0,0)","(Work.Gathering,Work.Medicine)","(Trait.Alpha,Trait.Mythic)","(Skill.SupernovaCleave,Skill.SolarixAlpha.Utility,Skill.SolarixAlpha.Ultimate)","(Element.Solar,Element.Astra,Element.Solar)","(2.5,5.0,22.5)","(1.14,1.49,2.29)","(0.2,0.55,0.9)",Partner.SolarixAlpha,MountWeapon.SolarixAlpha,"(Item.Meat,Item.Fiber,Item.SolarOrgan,Item.AncientAstraSchematic)","(2,3,1,1)",,
MasterEcho_197_LeviathanPrime,197,Echo.LeviathanPrime,LeviathanPrime,CelestialOverlords RaidSovereign,Original celestialoverlords anatomy built around leviathanprime ecological silhouette; not a palette variant.,Carnivore,RaidSovereign,Territorial,Biome.DawnMeadows,Activity.Diurnal,Torrent,"(Torrent,Astra)",Combat,85000,87.2,61.4,238.2,284.0,411.8,1.34,"(3,0,3,0,0,0,0,0,0,0,0,0)","(Work.Mining,Work.Farming)","(Trait.Alpha,Trait.Mythic)","(Skill.MaelstromTsunami,Skill.LeviathanPrime.Utility,Skill.LeviathanPrime.Ultimate)","(Element.Torrent,Element.Astra,Element.Torrent)","(3.0,5.8,24.0)","(1.14,1.49,2.29)","(0.25,0.65,1.05)",Partner.LeviathanPrime,MountWeapon.LeviathanPrime,"(Item.Meat,Item.Fiber,Item.TorrentOrgan,Item.AncientAstraSchematic)","(3,4,2,1)",,
MasterEcho_198_IgnisaurOverlord,198,Echo.IgnisaurOverlord,IgnisaurOverlord,CelestialOverlords RaidSovereign,Original celestialoverlords anatomy built around ignisauroverlord ecological silhouette; not a palette variant.,Omnivore,RaidSovereign,Territorial,Biome.DawnMeadows,Activity.Crepscular,Solar,"(Solar,Astra)",Combat,140000,87.4,61.6,238.8,180.0,261.0,1.35,"(0,0,0,4,0,0,0,0,0,0,0,0)",(Work.Kindling),"(Trait.Alpha,Trait.Mythic)","(Skill.CataclysmicEarthbreak,Skill.IgnisaurOverlord.Utility,Skill.IgnisaurOverlord.Ultimate)","(Element.Solar,Element.Astra,Element.Solar)","(3.5,6.6,12.0)","(1.15,1.5,2.29)","(0.3,0.45,1.2)",Partner.IgnisaurOverlord,MountWeapon.IgnisaurOverlord,"(Item.Meat,Item.Fiber,Item.SolarOrgan,Item.AncientAstraSchematic)","(1,5,1,1)",,
MasterEcho_199_CryovexGlaciar,199,Echo.CryovexGlaciar,CryovexGlaciar,CelestialOverlords RaidSovereign,Original celestialoverlords anatomy built around cryovexglaciar ecological silhouette; not a palette variant.,Carnivore,RaidSovereign,Territorial,Biome.DawnMeadows,Activity.Diurnal,Glacial,"(Glacial,Astra)",Combat,200000,87.7,61.8,239.4,193.0,279.8,1.35,"(0,0,0,0,1,0,1,0,0,0,0,0)","(Work.Building,Work.Crafting)","(Trait.Alpha,Trait.Mythic)","(Skill.AbsoluteZeroFreeze,Skill.CryovexGlaciar.Utility,Skill.CryovexGlaciar.Ultimate)","(Element.Glacial,Element.Astra,Element.Glacial)","(4.0,7.4,13.5)","(1.15,1.5,2.3)","(0.35,0.55,1.35)",Partner.CryovexGlaciar,MountWeapon.CryovexGlaciar,"(Item.Meat,Item.Fiber,Item.GlacialOrgan,Item.AncientAstraSchematic)","(2,6,2,1)",,
MasterEcho_200_AstralosTheFirstDawn,200,Echo.AstralosTheFirstDawn,Astralos The First Dawn,CelestialOverlords RaidSovereign,Original celestialoverlords anatomy built around astralosthefirstdawn ecological silhouette; not a palette variant.,Carnivore,RaidSovereign,Territorial,Biome.DawnMeadows,Activity.Nocturnal,Astra,(Astra),Combat,350000,88.0,62.0,240.0,206.0,298.7,1.35,"(0,0,0,0,0,2,0,0,0,2,0,0)","(Work.Cooling,Work.Medicine)","(Trait.Alpha,Trait.Mythic)","(Skill.CelestialRadiance,Skill.AstralosTheFirstDawn.Utility,Skill.AstralosTheFirstDawn.Ultimate)","(Element.Astra,Element.Astra,Element.Astra)","(2.0,8.2,15.0)","(1.15,1.5,2.3)","(0.2,0.65,0.9)",Partner.AstralosTheFirstDawn,MountWeapon.AstralosTheFirstDawn,"(Item.Meat,Item.Fiber,Item.AstraOrgan,Item.AncientAstraSchematic)","(3,2,1,1)",,
